Type,key_new,dest_mh_lat,dest_mh_long,DH_lat,DH_long,dest_mh,DH,ready_time,Load
Shipment,MOTHERHUB_BLR-MYSOREROADMPHUB_BLR,12.9842798,77.8242648,12.952683,77.543783,MOTHERHUB_BLR,MYSOREROADMPHUB_BLR,72000,467
Shipment,MOTHERHUB_BLR-NANDINILAYOUTMPHUB_BLR,12.9842798,77.8242648,13.0150551,77.5390498,MOTHERHUB_BLR,NANDINILAYOUTMPHUB_BLR,72000,121
Shipment,MOTHERHUB_BLR-PEENYAHUB_BLR,12.9842798,77.8242648,13.020355,77.505137,MOTHERHUB_BLR,PEENYAHUB_BLR,72000,1565
Shipment,MOTHERHUB_BLR-RTNAGARHUB_BLR,12.9842798,77.8242648,13.0199542,77.6080509,MOTHERHUB_BLR,RTNAGARHUB_BLR,72000,1445
Shipment,MOTHERHUB_BLR-RTNAGARMPHUB_BLR,12.9842798,77.8242648,13.0199542,77.6080509,MOTHERHUB_BLR,RTNAGARMPHUB_BLR,72000,25
Shipment,MOTHERHUB_BLR-YASHWANTPURAHUB_BLR,12.9842798,77.8242648,13.014838,77.53893,MOTHERHUB_BLR,YASHWANTPURAHUB_BLR,72000,1138
Shipment,MOTHERHUB_BLR-YELAHANKAHUB_BLR,12.9842798,77.8242648,13.0928856,77.5879555,MOTHERHUB_BLR,YELAHANKAHUB_BLR,72000,1238
Shipment,MOTHERHUB_BLR-YELAHANKAMPHUB_BLR,12.9842798,77.8242648,13.0928856,77.5879555,MOTHERHUB_BLR,YELAHANKAMPHUB_BLR,72000,25
Shipment,MOTHERHUB_CHN-AMIJIKARAIHUB_CHN,13.04591,80.067723,13.047895,80.254899,MOTHERHUB_CHN,AMIJIKARAIHUB_CHN,72000,1670
Shipment,MOTHERHUB_CHN-AMIJIKARAIMPHUB_CHN,13.04591,80.067723,13.047895,80.254899,MOTHERHUB_CHN,AMIJIKARAIMPHUB_CHN,72000,25
Shipment,MOTHERHUB_CHN-GUINDYHUB_MAA,13.04591,80.067723,13.033483,80.161173,MOTHERHUB_CHN,GUINDYHUB_MAA,72000,1760
Shipment,MOTHERHUB_CHN-KEELKATTALAIHUB_CHN,13.04591,80.067723,12.949957,80.186198,MOTHERHUB_CHN,KEELKATTALAIHUB_CHN,72000,1008
Shipment,MOTHERHUB_CHN-KILPAUKHUB_CHN,13.04591,80.067723,13.0880246,80.2507325,MOTHERHUB_CHN,KILPAUKHUB_CHN,72000,895
Shipment,MOTHERHUB_CHN-KILPAUKMPHUB_CHN,13.04591,80.067723,13.0880246,80.2507325,MOTHERHUB_CHN,KILPAUKMPHUB_CHN,72000,36
Shipment,MOTHERHUB_CHN-MMNAGARHUB_CHN,13.04591,80.067723,12.783976,80.0332646,MOTHERHUB_CHN,MMNAGARHUB_CHN,72000,723
Shipment,MOTHERHUB_CHN-PADIHUB_CHN,13.04591,80.067723,13.1047808,80.1741232,MOTHERHUB_CHN,PADIHUB_CHN,72000,1805
Shipment,MOTHERHUB_CHN-PALLAVAKAMHUB_CHN,13.04591,80.067723,12.971561,80.246737,MOTHERHUB_CHN,PALLAVAKAMHUB_CHN,72000,1130
Shipment,MOTHERHUB_CHN-PERAMBURHUB_CHN,13.04591,80.067723,13.141439,80.226677,MOTHERHUB_CHN,PERAMBURHUB_CHN,72000,1367
Shipment,MOTHERHUB_CHN-PURASAVAKKAMMPHUB_CHN,13.04591,80.067723,13.0897,80.2541,MOTHERHUB_CHN,PURASAVAKKAMMPHUB_CHN,72000,196
Shipment,MOTHERHUB_CHN-SHOLLINGANALLURHUB_CHN,13.04591,80.067723,12.8760578,80.2287766,MOTHERHUB_CHN,SHOLLINGANALLURHUB_CHN,72000,1523
Shipment,MOTHERHUB_CHN-SRIPERUMBUDURHUB_CHN,13.04591,80.067723,12.9731928,79.9546946,MOTHERHUB_CHN,SRIPERUMBUDURHUB_CHN,72000,342
Shipment,MOTHERHUB_CHN-TAMBARAMHUB_MAA,13.04591,80.067723,12.913303,80.082998,MOTHERHUB_CHN,TAMBARAMHUB_MAA,72000,821
Shipment,MOTHERHUB_CHN-VALASARAVAKKAMMPHUB_CHN,13.04591,80.067723,13.0485,80.1775,MOTHERHUB_CHN,VALASARAVAKKAMMPHUB_CHN,72000,103
Shipment,MOTHERHUB_CJB-AVINASHIRDHUB_CJB,11.0633423,77.0910944,11.019186,76.978493,MOTHERHUB_CJB,AVINASHIRDHUB_CJB,72000,868
Shipment,MOTHERHUB_CJB-KOVAIPUDURHUB_KVP,11.0633423,77.0910944,11.0168,76.9558,MOTHERHUB_CJB,KOVAIPUDURHUB_KVP,72000,557
Shipment,MOTHERHUB_CJB-PEELAMEDUHUB_CJB,11.0633423,77.0910944,11.036762,77.029182,MOTHERHUB_CJB,PEELAMEDUHUB_CJB,72000,1204
Shipment,MOTHERHUB_CJB-PNPALAYAMHUB_CJB,11.0633423,77.0910944,11.159488,76.943677,MOTHERHUB_CJB,PNPALAYAMHUB_CJB,72000,448
Shipment,MOTHERHUB_CJB-POLLACHIHUB_CJB,11.0633423,77.0910944,10.683575,77.010342,MOTHERHUB_CJB,POLLACHIHUB_CJB,72000,354
Shipment,MOTHERHUB_CJB-TIRUPURHUB_TPR,11.0633423,77.0910944,11.092483,77.347287,MOTHERHUB_CJB,TIRUPURHUB_TPR,72000,1114
Shipment,MOTHERHUB_CJB-TIRUPURMPHUB_TPR,11.0633423,77.0910944,11.092483,77.347287,MOTHERHUB_CJB,TIRUPURMPHUB_TPR,72000,223
Shipment,MOTHERHUB_GAU-MALIGAONHUB_GAU,26.043197,91.705232,26.1444,91.6421,MOTHERHUB_GAU,MALIGAONHUB_GAU,72000,1190
Shipment,MOTHERHUB_GAU-SIXMILEHUB_GAU,26.043197,91.705232,26.132376,91.807421,MOTHERHUB_GAU,SIXMILEHUB_GAU,72000,1214
Shipment,MOTHERHUB_GAU-ULUBARIHUB_GAU,26.043197,91.705232,26.148043,91.731377,MOTHERHUB_GAU,ULUBARIHUB_GAU,72000,1247
Shipment,MOTHERHUB_GOA-CANACONAHUB_GOA,15.3682554,73.946764,15.0079082,74.0706311,MOTHERHUB_GOA,CANACONAHUB_GOA,72000,284
Shipment,MOTHERHUB_GOA-MERCESHUB_GOA,15.3682554,73.946764,15.4774417,73.8551167,MOTHERHUB_GOA,MERCESHUB_GOA,72000,519
Shipment,MOTHERHUB_GOA-NAVELIMHUB_GOA,15.3682554,73.946764,15.252793,73.981411,MOTHERHUB_GOA,NAVELIMHUB_GOA,72000,438
Shipment,MOTHERHUB_GOA-PANJIMHUB_GOA,15.3682554,73.946764,15.5899555,73.815853,MOTHERHUB_GOA,PANJIMHUB_GOA,72000,785
Shipment,MOTHERHUB_GOA-PONDAHUB_PND,15.3682554,73.946764,15.3985169,74.0179397,MOTHERHUB_GOA,PONDAHUB_PND,72000,451
Shipment,MOTHERHUB_GOA-PORVORIMHUB_GOA,15.3682554,73.946764,15.5409166,73.8239734,MOTHERHUB_GOA,PORVORIMHUB_GOA,72000,546
Shipment,MOTHERHUB_GOA-SANQUELIMHUB_GOA,15.3682554,73.946764,15.5583,74.0125,MOTHERHUB_GOA,SANQUELIMHUB_GOA,72000,322
Shipment,MOTHERHUB_GOA-SANVORDEMHUB_GOA,15.3682554,73.946764,15.260954,74.107501,MOTHERHUB_GOA,SANVORDEMHUB_GOA,72000,267
Shipment,MOTHERHUB_GOA-VERNAHUB_GOA,15.3682554,73.946764,15.3732306,73.9298741,MOTHERHUB_GOA,VERNAHUB_GOA,72000,762
Shipment,MOTHERHUB_IDR-INDOREHUB_IDR,22.777113,75.9021171,22.7534724,75.8972813,MOTHERHUB_IDR,INDOREHUB_IDR,72000,1108
Shipment,MOTHERHUB_IDR-RAJENDRANAGARHUB_IDR,22.777113,75.9021171,22.6681787,75.8307439,MOTHERHUB_IDR,RAJENDRANAGARHUB_IDR,72000,849
Shipment,MOTHERHUB_IDR-UJJAINHUB_UJN,22.777113,75.9021171,23.1566499,75.7895992,MOTHERHUB_IDR,UJJAINHUB_UJN,72000,300
Shipment,MOTHERHUB_IXR-HARMUHUB_IXR,23.352715,85.343538,23.3656,85.3472,MOTHERHUB_IXR,HARMUHUB_IXR,72000,730
Shipment,MOTHERHUB_IXR-KANTATOLIHUB_IXR,23.352715,85.343538,23.3656,85.3472,MOTHERHUB_IXR,KANTATOLIHUB_IXR,72000,1399
Shipment,MOTHERHUB_JAI-JAIPURHUB_JAI,26.948928,75.761927,26.831805,75.776393,MOTHERHUB_JAI,JAIPURHUB_JAI,72000,2024
Shipment,MOTHERHUB_JAI-JAIPURMPHUB_JAI,26.948928,75.761927,26.831805,75.776393,MOTHERHUB_JAI,JAIPURMPHUB_JAI,72000,1185
Shipment,MOTHERHUB_JAI-SIKARHUB_SIK,26.948928,75.761927,27.602355,75.146414,MOTHERHUB_JAI,SIKARHUB_SIK,72000,287
Shipment,MOTHERHUB_JAI-VKIAHUB_JAI,26.948928,75.761927,26.965027,75.781706,MOTHERHUB_JAI,VKIAHUB_JAI,72000,1387
Shipment,MOTHERHUB_KOL-BANDELHUB_BND,22.708183,88.28565,22.91903,88.38501,MOTHERHUB_KOL,BANDELHUB_BND,72000,489
Shipment,MOTHERHUB_KOL-BARASATHUB_KOL,22.708183,88.28565,22.720751,88.490281,MOTHERHUB_KOL,BARASATHUB_KOL,72000,912
Shipment,MOTHERHUB_KOL-BARRACKPOREHUB_KOL,22.708183,88.28565,22.763197,88.362168,MOTHERHUB_KOL,BARRACKPOREHUB_KOL,72000,1058
Shipment,MOTHERHUB_KOL-BEHALAHUB_KOL,22.708183,88.28565,22.518478,88.293911,MOTHERHUB_KOL,BEHALAHUB_KOL,72000,1007
Shipment,MOTHERHUB_KOL-BELGHARIAHUB_KOL,22.708183,88.28565,22.664407,88.373691,MOTHERHUB_KOL,BELGHARIAHUB_KOL,72000,891
Shipment,MOTHERHUB_KOL-BHAWANIPURHUB_KOL,22.708183,88.28565,22.515362,88.345667,MOTHERHUB_KOL,BHAWANIPURHUB_KOL,72000,1040
Shipment,MOTHERHUB_KOL-BURDWANHUB_BDM,22.708183,88.28565,23.22,87.87,MOTHERHUB_KOL,BURDWANHUB_BDM,72000,463
Shipment,MOTHERHUB_KOL-CHANDANNAGARHUB_CNR,22.708183,88.28565,22.861539,88.367319,MOTHERHUB_KOL,CHANDANNAGARHUB_CNR,72000,766
Shipment,MOTHERHUB_KOL-CHINARPARKHUB_KOL,22.708183,88.28565,22.623731,88.44021,MOTHERHUB_KOL,CHINARPARKHUB_KOL,72000,1174
Shipment,MOTHERHUB_KOL-GARIAHUB_KOL,22.708183,88.28565,22.446231,88.399196,MOTHERHUB_KOL,GARIAHUB_KOL,72000,1593
Shipment,MOTHERHUB_KOL-HALTUHUB_KOL,22.708183,88.28565,22.510417,88.371098,MOTHERHUB_KOL,HALTUHUB_KOL,72000,899
Shipment,MOTHERHUB_KOL-HOWRAHHUB_KOL,22.708183,88.28565,22.563584,88.290296,MOTHERHUB_KOL,HOWRAHHUB_KOL,72000,1033
Shipment,MOTHERHUB_KOL-KALYANIHUB_KOL,22.708183,88.28565,22.9752,88.4345,MOTHERHUB_KOL,KALYANIHUB_KOL,72000,265
Shipment,MOTHERHUB_KOL-KANKURGACHIHUB_KOL,22.708183,88.28565,22.5800683,88.3902614,MOTHERHUB_KOL,KANKURGACHIHUB_KOL,72000,1199
Shipment,MOTHERHUB_KOL-LAKETOWNHUB_KOL,22.708183,88.28565,22.6064951,88.4030208,MOTHERHUB_KOL,LAKETOWNHUB_KOL,72000,904
Shipment,MOTHERHUB_KOL-SAKHERBAZARHUB_KOL,22.708183,88.28565,22.4817316,88.3166039,MOTHERHUB_KOL,SAKHERBAZARHUB_KOL,72000,1063
Shipment,MOTHERHUB_KOL-SALKIAHUB_KOL,22.708183,88.28565,22.597832,88.34782,MOTHERHUB_KOL,SALKIAHUB_KOL,72000,1160
Shipment,MOTHERHUB_KOL-SALTLAKEHUB_KOL,22.708183,88.28565,22.572646,88.363895,MOTHERHUB_KOL,SALTLAKEHUB_KOL,72000,954
Shipment,MOTHERHUB_KOL-SECTORVHUB_KOL,22.708183,88.28565,22.572195,88.432778,MOTHERHUB_KOL,SECTORVHUB_KOL,72000,915
Shipment,MOTHERHUB_KOL-SODEPURHUB_KOL,22.708183,88.28565,22.697884,88.436337,MOTHERHUB_KOL,SODEPURHUB_KOL,72000,718
Shipment,MOTHERHUB_LKO-ALIGANJHUB_LKO,26.755912,80.910939,26.895454,80.94361,MOTHERHUB_LKO,ALIGANJHUB_LKO,72000,951
Shipment,MOTHERHUB_LKO-GUMTIHUB_KNU,26.755912,80.910939,26.449935,80.331861,MOTHERHUB_LKO,GUMTIHUB_KNU,72000,1464
Shipment,MOTHERHUB_LKO-GUMTIMPHUB_KNU,26.755912,80.910939,26.449935,80.331861,MOTHERHUB_LKO,GUMTIMPHUB_KNU,72000,25
Shipment,MOTHERHUB_LKO-MOTHERHUB_LKO,26.755912,80.910939,26.755912,80.910939,MOTHERHUB_LKO,MOTHERHUB_LKO,72000,103
Shipment,MOTHERHUB_LKO-TRANSPORTNAGARHUB_LKO,26.755912,80.910939,26.855695,81.023185,MOTHERHUB_LKO,TRANSPORTNAGARHUB_LKO,72000,1688
Shipment,MOTHERHUB_LKO-TRANSPORTNAGARMPHUB_LKO,26.755912,80.910939,26.855695,81.023185,MOTHERHUB_LKO,TRANSPORTNAGARMPHUB_LKO,72000,33
Shipment,MOTHERHUB_LKO-VIBHUTIKHANDHUB_LKO,26.755912,80.910939,26.855695,81.023185,MOTHERHUB_LKO,VIBHUTIKHANDHUB_LKO,72000,1122
Shipment,MOTHERHUB_MED-BASHEERBAGHHUB_HYD,17.580519,78.469527,17.370081,78.509992,MOTHERHUB_MED,BASHEERBAGHHUB_HYD,72000,626
Shipment,MOTHERHUB_MED-BEGUMPETHUB_HYD,17.580519,78.469527,17.441115,78.470894,MOTHERHUB_MED,BEGUMPETHUB_HYD,72000,920
Shipment,MOTHERHUB_MED-DOMALGUDAHUB_HYD,17.580519,78.469527,17.4079714,78.4789684,MOTHERHUB_MED,DOMALGUDAHUB_HYD,72000,920
Shipment,MOTHERHUB_MED-ECILHUB_HYD,17.580519,78.469527,17.404671,78.543514,MOTHERHUB_MED,ECILHUB_HYD,72000,845
Shipment,MOTHERHUB_MED-HABSIGUDAHUB_HYD,17.580519,78.469527,17.432177,78.529201,MOTHERHUB_MED,HABSIGUDAHUB_HYD,72000,960
Shipment,MOTHERHUB_MED-HITECHCITYHUB_HYD,17.580519,78.469527,17.4077784,78.3932064,MOTHERHUB_MED,HITECHCITYHUB_HYD,72000,880
Shipment,MOTHERHUB_MED-KAVURIHILLSHUB_HYD,17.580519,78.469527,17.444296,78.385491,MOTHERHUB_MED,KAVURIHILLSHUB_HYD,72000,1501
Shipment,MOTHERHUB_MED-KUKATPALLYHUB_HYD,17.580519,78.469527,17.4982503,78.4105719,MOTHERHUB_MED,KUKATPALLYHUB_HYD,72000,794
Shipment,MOTHERHUB_MED-LBNAGARHUB_HYD,17.580519,78.469527,17.3419471,78.5550388,MOTHERHUB_MED,LBNAGARHUB_HYD,72000,1289
Shipment,MOTHERHUB_MED-MADINAGUDAHUB_HYD,17.580519,78.469527,17.4936856,78.3401292,MOTHERHUB_MED,MADINAGUDAHUB_HYD,72000,683
Shipment,MOTHERHUB_MED-MASABTANKHUB_HYD,17.580519,78.469527,17.3983,78.4505,MOTHERHUB_MED,MASABTANKHUB_HYD,72000,714
Shipment,MOTHERHUB_MED-NIZAMPETHUB_HYD,17.580519,78.469527,17.515446,78.380272,MOTHERHUB_MED,NIZAMPETHUB_HYD,72000,556
Shipment,MOTHERHUB_MED-SANATHNAGARHUB_HYD,17.580519,78.469527,17.454268,78.437536,MOTHERHUB_MED,SANATHNAGARHUB_HYD,72000,759
Shipment,MOTHERHUB_MED-SOMAJIGUDAMPHUB_HYD,17.580519,78.469527,17.4237,78.4584,MOTHERHUB_MED,SOMAJIGUDAMPHUB_HYD,72000,298
Shipment,MOTHERHUB_MED-SUCHITRAHUB_HYD,17.580519,78.469527,17.5067057,78.478702,MOTHERHUB_MED,SUCHITRAHUB_HYD,72000,704
Shipment,MOTHERHUB_MED-TOLICHOWKIMPHUB_HYD,17.580519,78.469527,17.399,78.4153,MOTHERHUB_MED,TOLICHOWKIMPHUB_HYD,72000,420
Shipment,MOTHERHUB_MED-TRIMULGHERRYHUB_HYD,17.580519,78.469527,17.4710109,78.5065805,MOTHERHUB_MED,TRIMULGHERRYHUB_HYD,72000,608
Shipment,MOTHERHUB_MED-VIKARABADHUB_VKB,17.580519,78.469527,17.341414,77.9070458,MOTHERHUB_MED,VIKARABADHUB_VKB,72000,164
Shipment,MOTHERHUB_PAT-BIHARSHARIFHUB_BSF,25.587197,85.185842,25.1982,85.5149,MOTHERHUB_PAT,BIHARSHARIFHUB_BSF,72000,222
Shipment,MOTHERHUB_PAT-HAJIGANJHUB_PAT,25.587197,85.185842,25.5986,85.2295,MOTHERHUB_PAT,HAJIGANJHUB_PAT,72000,887
Shipment,MOTHERHUB_PAT-HAJIPURHUB_HJP,25.587197,85.185842,25.6858,85.2146,MOTHERHUB_PAT,HAJIPURHUB_HJP,72000,59
Shipment,MOTHERHUB_PAT-KANKARBAGHHUB_PAT,25.587197,85.185842,25.593818,85.160533,MOTHERHUB_PAT,KANKARBAGHHUB_PAT,72000,1176
Shipment,MOTHERHUB_PAT-MUZAFFARPURHUB_MZF,25.587197,85.185842,26.128011,85.361422,MOTHERHUB_PAT,MUZAFFARPURHUB_MZF,72000,911
Shipment,MOTHERHUB_PAT-RAJABAZARHUB_PAT,25.587197,85.185842,25.6122379,85.1303,MOTHERHUB_PAT,RAJABAZARHUB_PAT,72000,1197
Shipment,MOTHERHUB_PAT-RAJIVNAGARHUB_PAT,25.587197,85.185842,25.631008,85.093462,MOTHERHUB_PAT,RAJIVNAGARHUB_PAT,72000,1289
Shipment,MOTHERHUB_PUNE-BANERHUB_PUNE,18.6087917,73.7268817,18.564505,73.783821,MOTHERHUB_PUNE,BANERHUB_PUNE,72000,685
Shipment,MOTHERHUB_PUNE-BHOSARIHUB_PUNE,18.6087917,73.7268817,18.642384,73.831053,MOTHERHUB_PUNE,BHOSARIHUB_PUNE,72000,358
Shipment,MOTHERHUB_PUNE-CHAKANHUB_PUNE,18.6087917,73.7268817,18.760266,73.863035,MOTHERHUB_PUNE,CHAKANHUB_PUNE,72000,261
Shipment,MOTHERHUB_PUNE-DHANKAWADIHUB_PUNE,18.6087917,73.7268817,18.485482,73.863777,MOTHERHUB_PUNE,DHANKAWADIHUB_PUNE,72000,467
Shipment,MOTHERHUB_PUNE-HADAPSARHUB_PUNE,18.6087917,73.7268817,18.50892,73.926026,MOTHERHUB_PUNE,HADAPSARHUB_PUNE,72000,930
Shipment,MOTHERHUB_PUNE-ISLAMPURHUB_SNG,18.6087917,73.7268817,26.2546,88.1974,MOTHERHUB_PUNE,ISLAMPURHUB_SNG,72000,197
Shipment,MOTHERHUB_PUNE-NAGARROADHUB_PUNE,18.6087917,73.7268817,18.55342,73.928494,MOTHERHUB_PUNE,NAGARROADHUB_PUNE,72000,1013
Shipment,MOTHERHUB_PUNE-NIBMHUB_PUNE,18.6087917,73.7268817,18.4761,73.9015,MOTHERHUB_PUNE,NIBMHUB_PUNE,72000,459
Shipment,MOTHERHUB_PUNE-PIMPRIHUB_PUNE,18.6087917,73.7268817,18.6033088,73.7931971,MOTHERHUB_PUNE,PIMPRIHUB_PUNE,72000,592
Shipment,MOTHERHUB_PUNE-PRABHATROADHUB_PUNE,18.6087917,73.7268817,18.528896,73.874391,MOTHERHUB_PUNE,PRABHATROADHUB_PUNE,72000,679
Shipment,MOTHERHUB_PUNE-PURNANAGARHUB_PUNE,18.6087917,73.7268817,18.66,73.814,MOTHERHUB_PUNE,PURNANAGARHUB_PUNE,72000,464
Shipment,MOTHERHUB_PUNE-SHIVAJINAGARHUB_PUNE,18.6087917,73.7268817,18.5308,73.8475,MOTHERHUB_PUNE,SHIVAJINAGARHUB_PUNE,72000,404
Shipment,MOTHERHUB_PUNE-SOMATANEPHATAHUB_PUNE,18.6087917,73.7268817,18.595531,73.733926,MOTHERHUB_PUNE,SOMATANEPHATAHUB_PUNE,72000,787
Shipment,MOTHERHUB_PUNE-THERGAONHUB_PUNE,18.6087917,73.7268817,18.6429311,73.7561058,MOTHERHUB_PUNE,THERGAONHUB_PUNE,72000,490
Shipment,MOTHERHUB_PUNE-WAGHOLIHUB_PUNE,18.6087917,73.7268817,18.592667,73.9997267,MOTHERHUB_PUNE,WAGHOLIHUB_PUNE,72000,451
Shipment,MOTHERHUB_PUNE-WARJEHUB_PUNE,18.6087917,73.7268817,18.48,73.79,MOTHERHUB_PUNE,WARJEHUB_PUNE,72000,952
Shipment,MOTHERHUB_RAI-RATANPURHUB_PAB,22.056106,82.171855,22.2812175,82.1550451,MOTHERHUB_RAI,RATANPURHUB_PAB,72000,643
Shipment,MOTHERHUB_STV-NAVSARIHUB_STV,21.0895987,72.900005,20.9473683,72.9622133,MOTHERHUB_STV,NAVSARIHUB_STV,72000,328
Shipment,MOTHERHUB_STV-PARVATPATIYAHUB_STV,21.0895987,72.900005,21.190014,72.873387,MOTHERHUB_STV,PARVATPATIYAHUB_STV,72000,613
Shipment,MOTHERHUB_STV-SOSYOCIRCLEHUB_STV,21.0895987,72.900005,21.1669525,72.8282381,MOTHERHUB_STV,SOSYOCIRCLEHUB_STV,72000,446
Shipment,MOTHERHUB_STV-SURATHUB_STV,21.0895987,72.900005,21.1726205,72.8382195,MOTHERHUB_STV,SURATHUB_STV,72000,778
Shipment,MOTHERHUB_STV-SURATMPHUB_STV,21.0895987,72.900005,21.1726205,72.8382195,MOTHERHUB_STV,SURATMPHUB_STV,72000,643
