item,id,src_lat,src_long,dest_lat,des_long,source_name,destination_name,Load
Shipments,MotherHub_BAM_MotherHub_PTI,28.54532,77.029136,28.307612,76.81791,MotherHub_BAM,MotherHub_PTI,206
Shipments,Motherhub_JIG_MotherHub_KNG,12.783553,77.644351,13.063051,77.741323,Motherhub_JIG,MotherHub_KNG,22
Shipments,MotherHub_KOL_MotherHub_GAU,22.693624,88.487686,26.111505,91.772078,MotherHub_KOL,MotherHub_GAU,168
Shipments,MotherHub_IXR_MotherHub_BAM,23.349885,85.342528,28.54532,77.029136,MotherHub_IXR,MotherHub_BAM,0
Shipments,MotherHub_DEL_MotherHub_GAU,28.54912,77.131226,26.111505,91.772078,MotherHub_DEL,MotherHub_GAU,178
Shipments,MotherHub_BNO_MotherHub_GAU,28.54532,77.029136,26.111505,91.772078,MotherHub_BNO,MotherHub_GAU,826
Shipments,MotherHub_BAM_MotherHub_JAI,28.54532,77.029136,26.948758,75.762015,MotherHub_BAM,MotherHub_JAI,0
Shipments,MotherHub_CHN_MotherHub_RAI,13.046088,80.069352,21.271957,81.635654,MotherHub_CHN,MotherHub_RAI,17
Shipments,MotherHub_BNO_MotherHub_MUM,28.54532,77.029136,19.080923,72.879793,MotherHub_BNO,MotherHub_MUM,651
Shipments,MotherHub_BNO_MotherHub_PUNE,28.54532,77.029136,18.607342,73.727015,MotherHub_BNO,MotherHub_PUNE,1148
Shipments,Motherhub_JIG_MotherHub_CJB,12.783553,77.644351,11.062704,77.090434,Motherhub_JIG,MotherHub_CJB,47
Shipments,MotherHub_BNO_MotherHub_KNG,28.54532,77.029136,13.063051,77.741323,MotherHub_BNO,MotherHub_KNG,332
Shipments,MotherHub_MED_MotherHub_IDR,17.580668,78.469767,22.768738,75.903691,MotherHub_MED,MotherHub_IDR,258
Shipments,MotherHub_AMD_MotherHub_GAU,22.88998,72.594151,26.111505,91.772078,MotherHub_AMD,MotherHub_GAU,54
Shipments,MotherHub_PUNE_MotherHub_RAI,18.607342,73.727015,21.271957,81.635654,MotherHub_PUNE,MotherHub_RAI,10
Shipments,MotherHub_PTI_MotherHub_GZB,28.307612,76.81791,28.681766,77.530593,MotherHub_PTI,MotherHub_GZB,1
Shipments,MotherHub_BLP_MotherHub_IDR,28.294382,76.856416,22.768738,75.903691,MotherHub_BLP,MotherHub_IDR,407
Shipments,MotherHub_PUNE_MotherHub_CHN,18.607342,73.727015,13.046088,80.069352,MotherHub_PUNE,MotherHub_CHN,51
Shipments,MotherHub_IDR_MotherHub_DEL,22.768738,75.903691,28.54912,77.131226,MotherHub_IDR,MotherHub_DEL,0
Shipments,MotherHub_CHN_MotherHub_MED,13.046088,80.069352,17.580668,78.469767,MotherHub_CHN,MotherHub_MED,296
Shipments,MotherHub_BNO_MotherHub_IDR,28.54532,77.029136,22.768738,75.903691,MotherHub_BNO,MotherHub_IDR,0
Shipments,Motherhub_JIG_MotherHub_CHN,12.783553,77.644351,13.046088,80.069352,Motherhub_JIG,MotherHub_CHN,185
Shipments,MotherHub_KNG_MotherHub_BNO,13.063051,77.741323,28.54532,77.029136,MotherHub_KNG,MotherHub_BNO,3
Shipments,Motherhub_JIG_MotherHub_RAI,12.783553,77.644351,21.271957,81.635654,Motherhub_JIG,MotherHub_RAI,5
Shipments,MotherHub_JAI_MotherHub_STV,26.948758,75.762015,21.088983,72.915352,MotherHub_JAI,MotherHub_STV,45
Shipments,MotherHub_IDR_MotherHub_PTI,22.768738,75.903691,28.307612,76.81791,MotherHub_IDR,MotherHub_PTI,41
Shipments,MotherHub_IDR_MotherHub_BNO,22.768738,75.903691,28.54532,77.029136,MotherHub_IDR,MotherHub_BNO,0
Shipments,MotherHub_MED_MotherHub_PZH,17.580668,78.469767,13.15093,80.199126,MotherHub_MED,MotherHub_PZH,0
Shipments,Motherhub_JIG_MotherHub_MED,12.783553,77.644351,17.580668,78.469767,Motherhub_JIG,MotherHub_MED,189
Shipments,Motherhub_JIG_MotherHub_PTI,12.783553,77.644351,28.307612,76.81791,Motherhub_JIG,MotherHub_PTI,42
Shipments,MotherHub_PUNE_MotherHub_ABL,18.607342,73.727015,30.39645,76.811665,MotherHub_PUNE,MotherHub_ABL,2
Shipments,Motherhub_JIG_MotherHub_DEL,12.783553,77.644351,28.54912,77.131226,Motherhub_JIG,MotherHub_DEL,1
Shipments,MotherHub_KOL_MotherHub_GZB,22.693624,88.487686,28.681766,77.530593,MotherHub_KOL,MotherHub_GZB,0
Shipments,MotherHub_BNO_MotherHub_MED,28.54532,77.029136,17.580668,78.469767,MotherHub_BNO,MotherHub_MED,1478
Shipments,MotherHub_IDR_MotherHub_AMD,22.768738,75.903691,22.88998,72.594151,MotherHub_IDR,MotherHub_AMD,7
Shipments,MotherHub_KOL_MotherHub_CHN,22.693624,88.487686,13.046088,80.069352,MotherHub_KOL,MotherHub_CHN,139
Shipments,MotherHub_PTI_MotherHub_IXR,28.307612,76.81791,23.349885,85.342528,MotherHub_PTI,MotherHub_IXR,905
Shipments,MotherHub_IDR_MotherHub_STV,22.768738,75.903691,21.088983,72.915352,MotherHub_IDR,MotherHub_STV,2
Shipments,Motherhub_JIG_MotherHub_STV,12.783553,77.644351,21.088983,72.915352,Motherhub_JIG,MotherHub_STV,4
Shipments,MotherHub_PTD_MotherHub_KOL,28.300608,76.820188,22.693624,88.487686,MotherHub_PTD,MotherHub_KOL,44
Shipments,MotherHub_DEL_MotherHub_PTI,28.54912,77.131226,28.307612,76.81791,MotherHub_DEL,MotherHub_PTI,1439
Shipments,MotherHub_STV_MotherHub_PTI,21.088983,72.915352,28.307612,76.81791,MotherHub_STV,MotherHub_PTI,1327
Shipments,MotherHub_PTI_MotherHub_PUNE,28.307612,76.81791,18.607342,73.727015,MotherHub_PTI,MotherHub_PUNE,3374
Shipments,MotherHub_AMD_MotherHub_IXR,22.88998,72.594151,23.349885,85.342528,MotherHub_AMD,MotherHub_IXR,30
Shipments,Motherhub_JIG_MotherHub_KOL,12.783553,77.644351,22.693624,88.487686,Motherhub_JIG,MotherHub_KOL,31
Shipments,MotherHub_MED_MotherHub_IXR,17.580668,78.469767,23.349885,85.342528,MotherHub_MED,MotherHub_IXR,194
Shipments,MotherHub_PTI_MotherHub_RAI,28.307612,76.81791,21.271957,81.635654,MotherHub_PTI,MotherHub_RAI,713
Shipments,MotherHub_STV_MotherHub_AMD,21.088983,72.915352,22.88998,72.594151,MotherHub_STV,MotherHub_AMD,301
Shipments,MotherHub_PZH_MotherHub_BAM,13.15093,80.199126,28.54532,77.029136,MotherHub_PZH,MotherHub_BAM,443
Shipments,MotherHub_PZH_MotherHub_CHN,13.15093,80.199126,13.046088,80.069352,MotherHub_PZH,MotherHub_CHN,616
Shipments,Motherhub_JIG_MotherHub_BAM,12.783553,77.644351,28.54532,77.029136,Motherhub_JIG,MotherHub_BAM,39
Shipments,MotherHub_STV_MotherHub_GZB,21.088983,72.915352,28.681766,77.530593,MotherHub_STV,MotherHub_GZB,3
Shipments,MotherHub_MED_MotherHub_STV,17.580668,78.469767,21.088983,72.915352,MotherHub_MED,MotherHub_STV,131
Shipments,MotherHub_PZH_MotherHub_PUNE,13.15093,80.199126,18.607342,73.727015,MotherHub_PZH,MotherHub_PUNE,238
Shipments,MotherHub_DKN_MotherHub_KNG,22.740286,88.31672,13.063051,77.741323,MotherHub_DKN,MotherHub_KNG,28
Shipments,MotherHub_WTF_MotherHub_PAT,12.991207,77.808766,25.585908,85.182063,MotherHub_WTF,MotherHub_PAT,300
Shipments,MotherHub_WTF_MotherHub_GZB,12.991207,77.808766,28.681766,77.530593,MotherHub_WTF,MotherHub_GZB,1
Shipments,MotherHub_DEL_MotherHub_MED,28.54912,77.131226,17.580668,78.469767,MotherHub_DEL,MotherHub_MED,435
Shipments,MotherHub_PTD_MotherHub_BAM,28.300608,76.820188,28.54532,77.029136,MotherHub_PTD,MotherHub_BAM,562
Shipments,MotherHub_PTI_MotherHub_STV,28.307612,76.81791,21.088983,72.915352,MotherHub_PTI,MotherHub_STV,364
Shipments,MotherHub_BAM_MotherHub_IXR,28.54532,77.029136,23.349885,85.342528,MotherHub_BAM,MotherHub_IXR,0
Shipments,MotherHub_MED_MotherHub_RAI,17.580668,78.469767,21.271957,81.635654,MotherHub_MED,MotherHub_RAI,156
Shipments,MotherHub_IDR_MotherHub_GZB,22.768738,75.903691,28.681766,77.530593,MotherHub_IDR,MotherHub_GZB,0
Shipments,MotherHub_JAI_MotherHub_AMD,26.948758,75.762015,22.88998,72.594151,MotherHub_JAI,MotherHub_AMD,236
Shipments,MotherHub_PTD_MotherHub_BNO,28.300608,76.820188,28.54532,77.029136,MotherHub_PTD,MotherHub_BNO,3
Shipments,MotherHub_DEL_MotherHub_CJB,28.54912,77.131226,11.062704,77.090434,MotherHub_DEL,MotherHub_CJB,90
Shipments,MotherHub_JAI_MotherHub_BNO,26.948758,75.762015,28.54532,77.029136,MotherHub_JAI,MotherHub_BNO,3
Shipments,MotherHub_JAI_MotherHub_DEL,26.948758,75.762015,28.54912,77.131226,MotherHub_JAI,MotherHub_DEL,4
Shipments,MotherHub_PTD_MotherHub_GZB,28.300608,76.820188,28.681766,77.530593,MotherHub_PTD,MotherHub_GZB,1
Shipments,MotherHub_BHI_MotherHub_RAI,19.238673,73.036094,21.271957,81.635654,MotherHub_BHI,MotherHub_RAI,67
Shipments,MotherHub_BHI_MotherHub_BNO,19.238673,73.036094,28.54532,77.029136,MotherHub_BHI,MotherHub_BNO,2
Shipments,MotherHub_CHN_MotherHub_IDR,13.046088,80.069352,22.768738,75.903691,MotherHub_CHN,MotherHub_IDR,22
Shipments,MotherHub_BLP_MotherHub_RAI,28.294382,76.856416,21.271957,81.635654,MotherHub_BLP,MotherHub_RAI,227
Shipments,MotherHub_DKN_MotherHub_AMD,22.740286,88.31672,22.88998,72.594151,MotherHub_DKN,MotherHub_AMD,51
Shipments,MotherHub_PZH_MotherHub_STV,13.15093,80.199126,21.088983,72.915352,MotherHub_PZH,MotherHub_STV,27
Shipments,MotherHub_BNO_MotherHub_RAI,28.54532,77.029136,21.271957,81.635654,MotherHub_BNO,MotherHub_RAI,117
Shipments,MotherHub_DEL_MotherHub_PAT,28.54912,77.131226,25.585908,85.182063,MotherHub_DEL,MotherHub_PAT,331
Shipments,MotherHub_BAM_MotherHub_DEL,28.54532,77.029136,28.54912,77.131226,MotherHub_BAM,MotherHub_DEL,78
Shipments,Motherhub_JIG_MotherHub_ABL,12.783553,77.644351,30.39645,76.811665,Motherhub_JIG,MotherHub_ABL,1
Shipments,MotherHub_PUNE_MotherHub_IDR,18.607342,73.727015,22.768738,75.903691,MotherHub_PUNE,MotherHub_IDR,15
Shipments,MotherHub_AMD_MotherHub_CJB,22.88998,72.594151,11.062704,77.090434,MotherHub_AMD,MotherHub_CJB,27
Shipments,MotherHub_BAM_MotherHub_PUNE,28.54532,77.029136,18.607342,73.727015,MotherHub_BAM,MotherHub_PUNE,0
Shipments,MotherHub_KOL_MotherHub_CJB,22.693624,88.487686,11.062704,77.090434,MotherHub_KOL,MotherHub_CJB,23
Shipments,MotherHub_MED_MotherHub_GZB,17.580668,78.469767,28.681766,77.530593,MotherHub_MED,MotherHub_GZB,2
Shipments,MotherHub_PZH_MotherHub_RAI,13.15093,80.199126,21.271957,81.635654,MotherHub_PZH,MotherHub_RAI,31
Shipments,MotherHub_PZH_MotherHub_ABL,13.15093,80.199126,30.39645,76.811665,MotherHub_PZH,MotherHub_ABL,5
Shipments,MotherHub_STV_MotherHub_CHN,21.088983,72.915352,13.046088,80.069352,MotherHub_STV,MotherHub_CHN,346
Shipments,MotherHub_JAI_MotherHub_MED,26.948758,75.762015,17.580668,78.469767,MotherHub_JAI,MotherHub_MED,472
Shipments,MotherHub_DKN_MotherHub_GAU,22.740286,88.31672,26.111505,91.772078,MotherHub_DKN,MotherHub_GAU,373
Shipments,MotherHub_IXR_MotherHub_PAT,23.349885,85.342528,25.585908,85.182063,MotherHub_IXR,MotherHub_PAT,90
Shipments,MotherHub_BHI_MotherHub_CHN,19.238673,73.036094,13.046088,80.069352,MotherHub_BHI,MotherHub_CHN,276
Shipments,MotherHub_BHI_MotherHub_JAI,19.238673,73.036094,26.948758,75.762015,MotherHub_BHI,MotherHub_JAI,169
Shipments,MotherHub_AMD_MotherHub_RAI,22.88998,72.594151,21.271957,81.635654,MotherHub_AMD,MotherHub_RAI,19
Shipments,MotherHub_JAI_MotherHub_GZB,26.948758,75.762015,28.681766,77.530593,MotherHub_JAI,MotherHub_GZB,2
Shipments,MotherHub_DKN_MotherHub_PUNE,22.740286,88.31672,18.607342,73.727015,MotherHub_DKN,MotherHub_PUNE,89
Shipments,MotherHub_BLP_MotherHub_CJB,28.294382,76.856416,11.062704,77.090434,MotherHub_BLP,MotherHub_CJB,69
Shipments,MotherHub_PZH_MotherHub_MED,13.15093,80.199126,17.580668,78.469767,MotherHub_PZH,MotherHub_MED,419
Shipments,MotherHub_STV_MotherHub_PAT,21.088983,72.915352,25.585908,85.182063,MotherHub_STV,MotherHub_PAT,445
Shipments,MotherHub_WTF_MotherHub_BAM,12.991207,77.808766,28.54532,77.029136,MotherHub_WTF,MotherHub_BAM,2692
Shipments,MotherHub_IXR_MotherHub_KOL,23.349885,85.342528,22.693624,88.487686,MotherHub_IXR,MotherHub_KOL,0
Shipments,MotherHub_JAI_MotherHub_KOL,26.948758,75.762015,22.693624,88.487686,MotherHub_JAI,MotherHub_KOL,655
Shipments,MotherHub_WTF_MotherHub_AMD,12.991207,77.808766,22.88998,72.594151,MotherHub_WTF,MotherHub_AMD,475
Shipments,MotherHub_KOL_MotherHub_BAM,22.693624,88.487686,28.54532,77.029136,MotherHub_KOL,MotherHub_BAM,221
Shipments,MotherHub_DKN_MotherHub_PTI,22.740286,88.31672,28.307612,76.81791,MotherHub_DKN,MotherHub_PTI,193
Shipments,MotherHub_PUNE_MotherHub_CJB,18.607342,73.727015,11.062704,77.090434,MotherHub_PUNE,MotherHub_CJB,16
Shipments,MotherHub_PZH_MotherHub_CJB,13.15093,80.199126,11.062704,77.090434,MotherHub_PZH,MotherHub_CJB,135
Shipments,MotherHub_IDR_MotherHub_PUNE,22.768738,75.903691,18.607342,73.727015,MotherHub_IDR,MotherHub_PUNE,17
Shipments,MotherHub_WTF_MotherHub_JAI,12.991207,77.808766,26.948758,75.762015,MotherHub_WTF,MotherHub_JAI,770
Shipments,MotherHub_WTF_MotherHub_CHN,12.991207,77.808766,13.046088,80.069352,MotherHub_WTF,MotherHub_CHN,1584
Shipments,MotherHub_MED_MotherHub_KOL,17.580668,78.469767,22.693624,88.487686,MotherHub_MED,MotherHub_KOL,1630
Shipments,MotherHub_JAI_MotherHub_PAT,26.948758,75.762015,25.585908,85.182063,MotherHub_JAI,MotherHub_PAT,244
Shipments,MotherHub_AMD_MotherHub_PTI,22.88998,72.594151,28.307612,76.81791,MotherHub_AMD,MotherHub_PTI,187
Shipments,MotherHub_PUNE_MotherHub_JAI,18.607342,73.727015,26.948758,75.762015,MotherHub_PUNE,MotherHub_JAI,24
Shipments,MotherHub_AMD_MotherHub_GZB,22.88998,72.594151,28.681766,77.530593,MotherHub_AMD,MotherHub_GZB,0
Shipments,MotherHub_IDR_MotherHub_GAU,22.768738,75.903691,26.111505,91.772078,MotherHub_IDR,MotherHub_GAU,10
Shipments,MotherHub_PTD_MotherHub_PAT,28.300608,76.820188,25.585908,85.182063,MotherHub_PTD,MotherHub_PAT,51
Shipments,MotherHub_PTD_MotherHub_MED,28.300608,76.820188,17.580668,78.469767,MotherHub_PTD,MotherHub_MED,80
Shipments,MotherHub_AMD_MotherHub_MED,22.88998,72.594151,17.580668,78.469767,MotherHub_AMD,MotherHub_MED,138
Shipments,MotherHub_DKN_MotherHub_DEL,22.740286,88.31672,28.54912,77.131226,MotherHub_DKN,MotherHub_DEL,2
Shipments,MotherHub_PZH_MotherHub_GAU,13.15093,80.199126,26.111505,91.772078,MotherHub_PZH,MotherHub_GAU,46
Shipments,MotherHub_PZH_MotherHub_DEL,13.15093,80.199126,28.54912,77.131226,MotherHub_PZH,MotherHub_DEL,0
Shipments,MotherHub_PTI_MotherHub_IDR,28.307612,76.81791,22.768738,75.903691,MotherHub_PTI,MotherHub_IDR,1732
Shipments,MotherHub_PTD_MotherHub_IDR,28.300608,76.820188,22.768738,75.903691,MotherHub_PTD,MotherHub_IDR,62
Shipments,MotherHub_STV_MotherHub_RAI,21.088983,72.915352,21.271957,81.635654,MotherHub_STV,MotherHub_RAI,138
Shipments,MotherHub_BAM_MotherHub_BNO,28.54532,77.029136,28.54532,77.029136,MotherHub_BAM,MotherHub_BNO,0
Shipments,MotherHub_AMD_MotherHub_KOL,22.88998,72.594151,22.693624,88.487686,MotherHub_AMD,MotherHub_KOL,164
Shipments,MotherHub_PZH_MotherHub_BNO,13.15093,80.199126,28.54532,77.029136,MotherHub_PZH,MotherHub_BNO,1
Shipments,MotherHub_BHI_MotherHub_IXR,19.238673,73.036094,23.349885,85.342528,MotherHub_BHI,MotherHub_IXR,76
Shipments,MotherHub_IXR_MotherHub_KNG,23.349885,85.342528,13.063051,77.741323,MotherHub_IXR,MotherHub_KNG,0
Shipments,MotherHub_PTI_MotherHub_KNG,28.307612,76.81791,13.063051,77.741323,MotherHub_PTI,MotherHub_KNG,1147
Shipments,MotherHub_PZH_MotherHub_GZB,13.15093,80.199126,28.681766,77.530593,MotherHub_PZH,MotherHub_GZB,0
Shipments,MotherHub_PUNE_MotherHub_MED,18.607342,73.727015,17.580668,78.469767,MotherHub_PUNE,MotherHub_MED,71
Shipments,MotherHub_BHI_MotherHub_PTI,19.238673,73.036094,28.307612,76.81791,MotherHub_BHI,MotherHub_PTI,623
Shipments,MotherHub_STV_MotherHub_PUNE,21.088983,72.915352,18.607342,73.727015,MotherHub_STV,MotherHub_PUNE,679
Shipments,MotherHub_PZH_MotherHub_JAI,13.15093,80.199126,26.948758,75.762015,MotherHub_PZH,MotherHub_JAI,125
Shipments,MotherHub_BLP_MotherHub_KOL,28.294382,76.856416,22.693624,88.487686,MotherHub_BLP,MotherHub_KOL,641
Shipments,MotherHub_PUNE_MotherHub_GAU,18.607342,73.727015,26.111505,91.772078,MotherHub_PUNE,MotherHub_GAU,33
Shipments,MotherHub_BLP_MotherHub_IXR,28.294382,76.856416,23.349885,85.342528,MotherHub_BLP,MotherHub_IXR,245
